timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu0_orientation_x,Imu0_orientation_y,Imu0_orientation_z,Imu0_orientation_w,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z,Imu1_orientation_x,Imu1_orientation_y,Imu1_orientation_z,Imu1_orientation_w,Imu2_linear_accleration_x,Imu2_linear_accleration_y,Imu2_linear_accleration_z,Imu2_angular_velocity_x,Imu2_angular_velocity_y,Imu2_angular_velocity_z,Imu2_orientation_x,Imu2_orientation_y,Imu2_orientation_z,Imu2_orientation_w,imu0_to_imu1_translation_x,imu0_to_imu1_translation_y,imu0_to_imu1_translation_z,imu0_to_imu1_rotation_x,imu0_to_imu1_rotation_y,imu0_to_imu1_rotation_z,imu0_to_imu1_rotation_w,imu0_to_imu2_translation_x,imu0_to_imu2_translation_y,imu0_to_imu2_translation_z,imu0_to_imu2_rotation_x,imu0_to_imu2_rotation_y,imu0_to_imu2_rotation_z,imu0_to_imu2_rotation_w
1676016011.221671,-8.09,4.25,3.05,0.12,0.03,0.0,0.1681149340643269,-0.5789558936716064,-0.5621015842586092,-0.566206014716746,-4.85,4.61,-6.82,0.07,-0.16,0.04,0.2076718471320982,0.8600992602018135,0.1922001684142124,0.4244534859917913,-4.82,4.64,-7.48,0.16,0.1,0.04,0.6633995165330074,0.7059737979292117,-0.0920638648092524,-0.2302744512479843,-0.3098259635722602,1.334892518118996,-1.6566743305086988,0.0,0.0,0.0,1.0,-1.5064172113394976,1.4853317610629893,-0.3834015453250665,0.0,0.0,0.0,1.0
1676016011.2565806,-8.09,4.21,2.94,0.1,0.01,-0.0,0.1677312930009665,-0.577942734375152,-0.5614779065851785,-0.5679709231535732,-4.68,4.51,-6.88,0.07,-0.15,-0.01,0.2092680690826598,0.8604215010669214,0.1902638884081786,0.4238883915984971,-4.68,4.57,-7.5,0.15,0.09,-0.01,0.6633886754267556,0.7058480623062867,-0.0924923561426692,-0.2305192883668797,-0.3099004555981126,1.3335069130349353,-1.6577759259043785,0.0,0.0,0.0,1.0,-1.50562033183674,1.4850677474772216,-0.387532194485511,0.0,0.0,0.0,1.0
1676016011.3194644,-8.1,4.33,2.92,0.07,0.03,-0.01,0.1670020110281168,-0.5759395829520617,-0.5613226339465056,-0.570369025912985,-4.44,4.54,-6.81,0.08,-0.14,-0.0,0.2126460389198192,0.8610385938360757,0.1870675141114093,0.4223741791595244,-4.58,4.54,-7.49,0.16,0.1,-0.0,0.6635502638368687,0.7053160942126244,-0.0933160983769393,-0.2313490012737806,-0.3102820209410689,1.3339783815254809,-1.6573251778403006,0.0,0.0,0.0,1.0,-1.50375468786771,1.486087569224436,-0.3908523702275487,0.0,0.0,0.0,1.0
1676016011.3504152,-8.12,4.25,2.89,0.09,0.04,-0.0,0.1671975381036596,-0.5751994186517143,-0.5606584367139281,-0.5717103544420891,-4.47,4.59,-6.9,0.07,-0.12,0.01,0.2143296396973882,0.8613982237520916,0.1857941427933459,0.4213507353353197,-4.49,4.54,-7.48,0.16,0.12,0.0,0.6636594423983092,0.7049849706582407,-0.0934938261485649,-0.2319724986580663,-0.3113390008977355,1.333291056544329,-1.657680000801996,0.0,0.0,0.0,1.0,-1.5034247187392114,1.4857573878480057,-0.3933689102343943,0.0,0.0,0.0,1.0
1676016011.3739092,-7.96,4.3,3.26,0.1,0.04,0.0,0.1663554164340328,-0.5748428590475361,-0.5606428447454213,-0.572329593382061,-5.09,4.74,-6.69,0.06,-0.13,0.01,0.2155479681315276,0.8615827497380838,0.1848761328829136,0.4207553377895423,-5.03,4.82,-7.33,0.15,0.1,0.02,0.6639067123898376,0.704622528706518,-0.0938151064342117,-0.2322362914957245,-0.3121062425304572,1.3345863734757408,-1.656492953533576,0.0,0.0,0.0,1.0,-1.5033241310256271,1.485887299205615,-0.3932626236187278,0.0,0.0,0.0,1.0
1676016011.400615,-8.0,4.31,3.18,0.09,0.01,0.01,0.165209934622323,-0.5741357856376618,-0.5608268044892697,-0.5731902585692356,-4.87,4.56,-6.77,0.07,-0.15,-0.0,0.2168840247139326,0.8617640341869944,0.1835091693764103,0.4202956744488609,-4.89,4.64,-7.28,0.14,0.09,-0.0,0.6640230776281729,0.7044326720710771,-0.0941114873166618,-0.232359615361744,-0.3121235743456718,1.33588067324196,-1.65544607317674,0.0,0.0,0.0,1.0,-1.5023674407186969,1.4867708331630722,-0.3935791695757516,0.0,0.0,0.0,1.0
1676016011.4236825,-8.02,4.27,3.16,0.08,0.03,0.01,0.1645872627802952,-0.5735427471753293,-0.5609193256316712,-0.5738721636618889,-4.82,4.63,-6.73,0.06,-0.15,-0.0,0.2180332331929103,0.8618727218222029,0.1825286730891123,0.4199049941386286,-4.84,4.69,-7.34,0.14,0.1,-0.01,0.6640527889488157,0.7043215206123409,-0.0942486934529178,-0.2325559564363759,-0.312016504004195,1.3367703588424955,-1.6547479291267009,0.0,0.0,0.0,1.0,-1.501554728100591,1.4875007479514333,-0.3939224839517103,0.0,0.0,0.0,1.0
1676016011.4578488,-8.07,4.27,3.06,0.09,0.02,0.0,0.1638530968557238,-0.5725690569155785,-0.5607230822025817,-0.5752446981927174,-4.76,4.55,-6.79,0.07,-0.15,-0.01,0.2196232312956973,0.8621215861612963,0.1807817419264038,0.4193208422389974,-4.91,4.6,-7.41,0.14,0.08,-0.01,0.6640711909010832,0.7042314075335095,-0.0947047347314256,-0.2325910386881647,-0.3119853268192245,1.336775706598131,-1.6547494874145054,0.0,0.0,0.0,1.0,-1.5004742694883813,1.4878316865046224,-0.3967793331766665,0.0,0.0,0.0,1.0
1676016011.4888475,-8.07,4.26,3.04,0.1,-0.01,-0.0,0.162948858919717,-0.5714789423816431,-0.5604652496151447,-0.5768346312115409,-4.76,4.56,-6.84,0.07,-0.17,0.01,0.2213910118784323,0.8621435734420846,0.179274804129808,0.4189928677628962,-4.86,4.58,-7.45,0.15,0.07,0.0,0.664148837454851,0.7040695435312178,-0.0953567517709435,-0.2325929695214527,-0.3106459594938902,1.337132579321172,-1.654713133195005,0.0,0.0,0.0,1.0,-1.4994231590500957,1.4879667299809811,-0.4002314337654354,0.0,0.0,0.0,1.0
1676016011.5132887,-8.07,4.19,3.0,0.13,-0.01,-0.01,0.1626354930185964,-0.5707993717185217,-0.5596293831961336,-0.578405331164793,-4.56,4.51,-6.92,0.08,-0.18,0.03,0.2230800096015915,0.8620757930056308,0.1780777299243664,0.4187468907763387,-4.68,4.46,-7.51,0.16,0.06,0.04,0.6645194314731953,0.7036384231632067,-0.0961325075898656,-0.2325197531983504,-0.3099204845938857,1.3363114441325743,-1.6555123127024467,0.0,0.0,0.0,1.0,-1.4993892393379913,1.4867177859775076,-0.4049717691587616,0.0,0.0,0.0,1.0
