-0.11716643,-0.20394094,0.109533824,-0.0010081608,-0.14059824,-0.10965202,0.05858843,-0.08254645,0.1940615,0.31443667,-0.45399758,0.23920429,-0.1271554,0.15133505,0.22926342,-0.14774404,0.016390968,-0.08254968,0.3169721,0.12968895,-0.025242314,0.07527703,0.20986165,-0.14108832,-0.31109545,0.13734604,-0.23005234,0.07466063,-0.021615788,-0.13239159,0.27446288,-0.13539204
-0.053060405,-0.13472712,-0.033423156,-0.2164269,0.2761204,-0.12088077,0.022105247,-0.16858341,0.06873,0.27167934,0.26811355,-0.07788161,0.19589067,-0.07876043,-0.12628087,-0.0019146949,0.16337478,0.035083503,-0.12134038,0.16552126,0.0643429,-0.11677319,-0.085354395,-0.24273424,-0.12691852,-0.1150187,0.41827208,0.18942744,-0.085249536,-0.078227766,-0.16283697,-0.026640452
0.053405043,0.15905789,0.020316837,0.14513204,0.14064871,0.13022384,0.07405732,0.034835584,0.036238637,0.023314297,-0.050663497,0.04889108,0.009896851,-0.20290095,-0.021664908,0.13376112,-0.18831977,0.10779387,0.068038955,-0.0979795,0.19330114,0.018163359,0.23298442,0.26885533,-0.013386666,0.07695217,-0.3973139,-0.08233199,0.1145391,0.043931507,-0.169469,-0.07531984
0.05510242,0.2503387,0.24047448,-0.0106078135,-0.18642393,-0.09186509,-0.025450312,-0.055081688,0.025322657,0.07230295,-0.3381691,0.09442825,0.025636073,0.29963854,0.16149716,0.032265916,0.31869307,0.09476096,0.16232254,-0.019415982,0.16059421,-0.020009035,-0.25405025,0.10328167,-0.1902452,-0.29437998,-0.25052977,-0.23193605,-0.049064208,0.08700143,0.068589844,-0.18534258
-0.018499102,-0.17313221,-0.20373483,0.056296166,0.14874324,0.008627667,-0.21869308,-0.20066072,0.03374193,0.16385444,0.12827869,-0.033277623,0.09934243,0.05345584,-0.19193341,0.16905259,-0.11058156,0.04131173,0.049806084,0.0721856,-0.21393466,-0.099525146,-0.19596316,0.063983485,-0.20797896,-0.18329792,0.39815408,0.25463307,0.13996422,-0.08716219,0.016211431,-0.027009804
0.21415815,0.09171001,0.38050964,0.0036830679,-0.08017374,0.01853899,-0.12792547,-0.029133786,0.07097301,-0.30479255,-0.22066914,0.08788924,-0.055176284,-0.24272569,-0.0013329214,-0.11808554,0.34702593,-0.03343876,0.21897615,0.32589957,0.21793346,0.010778533,-0.16003013,0.18088761,0.05992065,-0.07923633,-0.17986858,-0.14264344,-0.12221224,-0.10782869,-0.118291125,-0.24895081
0.35008273,0.18990104,0.09724358,0.073949784,0.36141366,0.10326727,0.20589533,0.012908578,0.05446711,0.12710397,0.238633,0.06714449,0.03783057,0.13074543,-0.019810217,0.10867046,-0.07222629,-0.0806004,-0.18571933,-0.21654586,0.14528652,-0.08552352,0.034075666,0.17963883,0.20655525,-0.097425334,-0.0007302562,0.12320164,0.13271399,0.14835878,-0.27011827,-0.13947311
0.10113115,-0.13124117,-0.16575623,0.02001661,0.042835444,-0.114287935,-0.19014992,0.042102978,-0.10709464,-0.124644324,-0.1775979,0.09741645,0.17086898,-0.045874916,-0.07750921,-0.0281934,0.10703869,-0.013594955,-0.19310209,-0.059840918,-0.05121422,-0.12999259,-0.01194863,-0.007590485,-0.027131088,0.006009862,0.11587493,-0.049939826,-0.10231299,-0.13602805,-0.054147996,-0.13810004
-0.016405595,-0.1409,-0.09405651,0.04515409,-0.27707464,0.018348964,0.109745,-0.0386049,0.01862407,-0.008240517,0.163763,0.092387214,0.038232572,-0.12567663,0.24328831,-0.15071264,-0.02387841,-0.12174329,0.067922205,-0.20791382,-0.18483125,0.12255743,0.07931455,-0.12213383,0.2474208,0.15491448,-0.13334484,0.02520354,0.15756014,0.10801395,0.1535988,0.41129506
0.31370282,-0.0367912,-0.09071822,0.02524024,0.17593867,-0.13500431,0.25324705,0.124662705,0.13336833,0.38594037,0.13911225,0.11010383,-0.020826459,0.2527718,0.21132259,0.066770315,-0.07794939,0.18749627,-0.19423984,-0.21970984,0.113196656,0.23959118,0.049654514,0.21567512,0.4118918,0.05804574,0.012923113,0.011061713,0.24741127,0.022235764,0.12351788,0.2546176
