timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu0_orientation_x,Imu0_orientation_y,Imu0_orientation_z,Imu0_orientation_w,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z,Imu1_orientation_x,Imu1_orientation_y,Imu1_orientation_z,Imu1_orientation_w,Imu2_linear_accleration_x,Imu2_linear_accleration_y,Imu2_linear_accleration_z,Imu2_angular_velocity_x,Imu2_angular_velocity_y,Imu2_angular_velocity_z,Imu2_orientation_x,Imu2_orientation_y,Imu2_orientation_z,Imu2_orientation_w,imu0_to_imu1_translation_x,imu0_to_imu1_translation_y,imu0_to_imu1_translation_z,imu0_to_imu1_rotation_x,imu0_to_imu1_rotation_y,imu0_to_imu1_rotation_z,imu0_to_imu1_rotation_w,imu0_to_imu2_translation_x,imu0_to_imu2_translation_y,imu0_to_imu2_translation_z,imu0_to_imu2_rotation_x,imu0_to_imu2_rotation_y,imu0_to_imu2_rotation_z,imu0_to_imu2_rotation_w
1676106964.9923284,-7.0,2.9,1.65,0.38,0.76,-0.09,-0.529664482115812,0.1448864059131711,0.82279537152422,-0.1465306874510365,-2.08,2.49,-5.59,0.26,1.16,0.25,0.5804061163189189,0.0170948695546264,-0.2555838518825107,0.7729899095275429,-2.16,1.02,-6.25,0.52,1.42,0.19,-0.3528242327939388,-0.5002326465771885,0.6146401557417577,-0.4974935567437009,0.5015769571866397,1.5295403979741446,-1.4252812799530086,0.0,0.0,0.0,1.0,-0.983846700679702,0.5058163906712615,-1.8435551113243027,0.0,0.0,0.0,1.0
1676106965.0157993,-6.14,0.86,0.31,0.61,2.27,-0.58,-0.554880061327875,0.1424381488473946,0.8075922410513897,-0.1400509317616089,-0.51,-0.39,-4.77,0.56,2.41,0.22,0.5943688626432856,0.0360794355937563,-0.2369248974447021,0.7676526052962895,-1.14,-1.82,-4.79,1.05,2.51,-0.33,-0.3754922483058704,-0.5100896468397943,0.611183666928954,-0.4746247453813739,0.3859350294791972,1.528587365511807,-1.4618395325816596,0.0,0.0,0.0,1.0,-1.0863501963123912,0.481549684134729,-1.7917737448354834,0.0,0.0,0.0,1.0
1676106965.0420113,-4.48,1.25,0.68,0.84,3.04,-1.05,-0.5915401432480654,0.1373185850749657,0.78419939472204,-0.1274957820347551,1.12,-0.77,-2.37,1.14,3.22,0.41,0.617097645188282,0.0611512617187618,-0.2071596968081,0.7566610069982838,0.89,-1.88,-2.42,1.81,3.27,-0.39,-0.4096642742466087,-0.5191276591644697,0.6085447814697157,-0.4385828369218221,0.1982358976202513,1.5226171387375154,-1.5049383966519945,0.0,0.0,0.0,1.0,-1.22238051210983,0.4268424849249598,-1.7164181823428677,0.0,0.0,0.0,1.0
1676106965.0648212,-4.14,1.66,0.9,0.9,3.2,-1.16,-0.6239917779409284,0.1329329025359707,0.7612978594590525,-0.1157094363850499,1.51,-0.49,-1.32,1.32,3.5,0.53,0.6374915004455959,0.0835604408608436,-0.1777251712325018,0.7450073845896713,1.29,-1.36,-1.53,2.08,3.56,-0.44,-0.4414339362031194,-0.5253012767616189,0.6056219334371568,-0.403009580953944,0.0192648508594538,1.513570073282568,-1.5268380722214012,0.0,0.0,0.0,1.0,-1.349236793540806,0.3751395120643471,-1.6313584589059045,0.0,0.0,0.0,1.0
1676106965.0938976,-1.95,2.32,4.24,1.36,4.25,-1.35,-0.6732182593011479,0.1285382635939013,0.7217005712254735,-0.0969710040611227,-2.44,1.69,3.23,1.66,4.36,1.0,0.6651577224287288,0.1176083291913823,-0.1289375147150985,0.7260224531633518,-2.06,2.58,2.83,2.69,4.36,-0.22,-0.4928577680732087,-0.5258877110012637,0.5979969903214937,-0.3506179337030293,-0.2629795815862781,1.496212834593318,-1.5214101660193198,0.0,0.0,0.0,1.0,-1.516354237832474,0.280122053809112,-1.4982327791025207,0.0,0.0,0.0,1.0
1676106965.1239438,-0.28,2.58,6.18,1.48,4.36,-1.36,-0.7224979859763414,0.124358664977024,0.675843675571381,-0.0759401665485969,-7.45,0.75,4.36,1.66,4.36,1.23,0.6911913163635893,0.1504757922696674,-0.0758555433737612,0.7027499816178266,-6.67,3.04,5.36,2.64,4.36,-0.05,-0.544053921405639,-0.5227239290306674,0.5855565994174722,-0.2964599357426469,-0.5613265623885559,1.4663214700061071,-1.4687797101526747,0.0,0.0,0.0,1.0,-1.668749459205649,0.1616529556971928,-1.345973091972947,0.0,0.0,0.0,1.0
1676106965.155868,1.25,2.42,8.29,1.71,4.29,-1.52,-0.7708643632005927,0.119844882037042,0.6237394891104234,-0.0485220312965194,-7.99,0.64,7.17,1.92,4.24,1.54,0.7184253302743869,0.1789798254550287,-0.0172269832371596,0.6719631671072248,-6.04,3.12,7.9,2.95,4.36,0.07,-0.5971168483295407,-0.5123354410500259,0.5706622955015186,-0.2351774006532287,-0.8811333321165283,1.412368469929043,-1.360631969411096,0.0,0.0,0.0,1.0,-1.8036305325054365,0.0103333982316532,-1.1701752531544762,0.0,0.0,0.0,1.0
1676106965.186888,2.91,2.23,11.09,1.82,3.34,-1.24,-0.8047999318906709,0.1199642262101107,0.580912311958348,-0.0211314900986169,-12.62,1.97,9.06,1.77,4.13,1.28,0.7387522926730339,0.2075419890020162,0.0362321831696951,0.6402020007577145,-9.08,5.54,9.66,2.75,4.25,0.14,-0.6438414320565012,-0.4997053919729367,0.5515764414551773,-0.1775560779929845,-1.1397244587474349,1.3393032487818823,-1.2368488047999893,0.0,0.0,0.0,1.0,-1.8997497316060652,-0.0691525365797236,-1.004325088777171,0.0,0.0,0.0,1.0
1676106965.2449653,3.5,2.89,13.28,1.1,3.59,-0.94,-0.863339086878055,0.1137607051826023,0.4915756163619649,0.0075852767436377,-16.53,4.2,9.94,1.22,3.31,1.12,0.7589169871911273,0.2464610391925646,0.1184821051866206,0.5909855780502683,-12.93,8.16,10.36,2.13,3.41,-0.11,-0.7032259343100195,-0.4802400646261401,0.5168836801287505,-0.0876015231502302,-1.4909507891686138,1.2326251420789038,-0.93819028101577,0.0,0.0,0.0,1.0,-2.0425368776955395,-0.3353566139227413,-0.5814456507293104,0.0,0.0,0.0,1.0
1676106965.2713993,3.67,1.99,12.94,-0.52,2.83,-0.39,-0.8814981772891459,0.1061542482135868,0.460100202204165,-0.0002072530053402,-16.35,4.19,9.08,0.38,1.78,0.76,0.7606746862521984,0.2538039051482671,0.1402393679231282,0.5807671815031655,-13.33,8.97,9.39,0.92,1.9,0.09,-0.7175287727700713,-0.4744629603219966,0.5053216481148084,-0.0684645271370278,-1.5511724283251898,1.2346168928578607,-0.8319165976669392,0.0,0.0,0.0,1.0,-2.0722366989474925,-0.4343825143947947,-0.3736935840006554,0.0,0.0,0.0,1.0
