timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu0_orientation_x,Imu0_orientation_y,Imu0_orientation_z,Imu0_orientation_w,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z,Imu1_orientation_x,Imu1_orientation_y,Imu1_orientation_z,Imu1_orientation_w,Imu2_linear_accleration_x,Imu2_linear_accleration_y,Imu2_linear_accleration_z,Imu2_angular_velocity_x,Imu2_angular_velocity_y,Imu2_angular_velocity_z,Imu2_orientation_x,Imu2_orientation_y,Imu2_orientation_z,Imu2_orientation_w,imu0_to_imu1_translation_x,imu0_to_imu1_translation_y,imu0_to_imu1_translation_z,imu0_to_imu1_rotation_x,imu0_to_imu1_rotation_y,imu0_to_imu1_rotation_z,imu0_to_imu1_rotation_w,imu0_to_imu2_translation_x,imu0_to_imu2_translation_y,imu0_to_imu2_translation_z,imu0_to_imu2_rotation_x,imu0_to_imu2_rotation_y,imu0_to_imu2_rotation_z,imu0_to_imu2_rotation_w
1676015370.3371356,2.65,1.3,9.2,0.1,0.03,0.0,0.15372907139920167,-0.003632073949086419,0.8742094663586318,0.460556174179137,-9.21,2.76,2.18,0.07,-0.14,0.01,-0.5985507539890421,-0.16444019304259117,0.6630974773488996,-0.41832780608607684,-8.47,4.05,0.84,0.15,0.11,0.01,-0.7176928519476957,-0.24189320573393458,0.4025029029608562,0.5141945744472874,0.3437173820043967,2.12167636033936,0.05336462578497874,0.0,0.0,0.0,1.0,-1.2194909395623321,0.2710294461761264,1.7498242447831274,0.0,0.0,0.0,1.0
1676015370.4092116,2.66,1.34,9.18,0.09,0.04,0.01,0.1605829049726652,0.001481134441928407,0.8735356517243963,0.45950669422516516,-9.18,2.82,2.18,0.07,-0.13,0.02,-0.6006002789743216,-0.16034995543809002,0.6629678372022227,-0.4171820268448495,-8.49,4.07,0.87,0.15,0.11,0.01,-0.7172674500840247,-0.2346739799544751,0.40382751531145405,0.5170869037789151,0.3142488509980727,2.1261784624359414,0.055792522078932816,0.0,0.0,0.0,1.0,-1.2331970301266755,0.24718080684194546,1.7437392963444138,0.0,0.0,0.0,1.0
1676015370.4331224,2.67,1.34,9.07,0.09,0.03,0.01,0.15993343275024094,0.0003744611278159532,0.8739337114644172,0.45897824004370497,-9.16,2.77,2.18,0.07,-0.13,0.01,-0.6007661481758787,-0.16027382867318538,0.6636375328312056,-0.41590571054755576,-8.46,4.09,0.81,0.15,0.1,0.01,-0.7170787157484455,-0.23233154934061628,0.40434557489355005,0.5180007940781107,0.3119439319078126,2.126429540839294,0.05906260400526718,0.0,0.0,0.0,1.0,-1.230314548363899,0.23613473055181977,1.7473026358107955,0.0,0.0,0.0,1.0
1676015370.4660668,2.65,1.3,9.18,0.1,0.03,0.01,0.15800907858640606,-0.00022458540451231074,0.8745773917209704,0.45841844044084373,-9.19,2.76,2.12,0.07,-0.13,0.0,-0.6012504842891752,-0.15986453117833804,0.6643142271052458,-0.41427985043774734,-8.49,4.03,0.88,0.15,0.1,0.01,-0.7168018684911246,-0.22908965271357185,0.4050632009227375,0.5192656503230627,0.3113312909535382,2.126433152779674,0.06208763188186608,0.0,0.0,0.0,1.0,-1.2248611054315277,0.2238104323870877,1.7527476038368333,0.0,0.0,0.0,1.0
1676015370.4989333,2.68,1.36,9.19,0.1,0.04,0.0,0.15795477073775036,-0.0017258926580061744,0.8749534028929108,0.45771591021269237,-9.18,2.81,2.19,0.07,-0.13,0.01,-0.6019545896973928,-0.1587261870270486,0.6646212197719811,-0.4132012871747886,-8.49,4.08,0.91,0.15,0.1,0.01,-0.7165146866517232,-0.22584709840874412,0.4057722436263414,0.5205273078861272,0.30703960303893807,2.1267881497022043,0.07070253497552999,0.0,0.0,0.0,1.0,-1.222642286918831,0.20786769040217534,1.756256490813559,0.0,0.0,0.0,1.0
1676015370.5238512,2.64,1.31,9.22,0.1,0.03,0.01,0.15604260380793802,-0.0014572553815811041,0.8754478192057513,0.4574272598473838,-9.14,2.76,2.18,0.07,-0.13,0.0,-0.6020562107542545,-0.15872059609946648,0.6654008740347652,-0.41179821308479386,-8.48,4.06,0.86,0.14,0.11,0.01,-0.7164139847913147,-0.22336409223828999,0.4061899425789782,0.5214107931772041,0.3076853682966501,2.1267419419153035,0.06927067658453287,0.0,0.0,0.0,1.0,-1.2178865275056878,0.2007570242019285,1.7603832035536249,0.0,0.0,0.0,1.0
1676015370.5524302,2.68,1.37,9.13,0.09,0.04,0.01,0.15883064418307827,-6.168085793147835e-05,0.8752173874786213,0.45691065572927575,-9.21,2.77,2.15,0.06,-0.14,0.02,-0.6023898382253005,-0.15812458755378853,0.6658828403599774,-0.410759224519632,-8.55,4.07,0.87,0.15,0.1,0.01,-0.7161600665093495,-0.22052269910530725,0.4068027058716113,0.5224902456622225,0.29497821427115667,2.1285780588027112,0.06814176904866381,0.0,0.0,0.0,1.0,-1.2231834480170802,0.19009881659163821,1.7578921162652459,0.0,0.0,0.0,1.0
1676015370.5795639,2.69,1.35,9.15,0.11,0.02,0.0,0.15916327690153745,-0.0013079177924894686,0.8754746913702468,0.45629968815153,-9.14,2.74,2.2,0.07,-0.14,0.02,-0.6020622077756164,-0.1582295511593591,0.66706878425961,-0.4092722128054436,-8.49,4.09,0.87,0.15,0.11,0.02,-0.7159986771817285,-0.21765043334831158,0.4073525624148293,0.523486459262682,0.29024952224256956,2.129159681572908,0.07024432505416021,0.0,0.0,0.0,1.0,-1.2220399176490249,0.1762354868711832,1.760130532897956,0.0,0.0,0.0,1.0
1676015370.606217,2.65,1.33,9.16,0.09,0.03,0.0,0.15700440730282006,-0.0009721384257275029,0.8759418336284985,0.4561519211117227,-9.17,2.76,2.21,0.07,-0.13,0.01,-0.6024634515695597,-0.1574875069138633,0.6674773198977819,-0.4083007495842037,-8.51,4.06,0.84,0.15,0.1,0.01,-0.7157555547984105,-0.21498269475526635,0.4079179211469399,0.5244801200599911,0.2926039851132724,2.1288084689725095,0.07111547178181737,0.0,0.0,0.0,1.0,-1.2171536432870882,0.1689932344020535,1.764221725112606,0.0,0.0,0.0,1.0
1676015370.6351557,2.67,1.32,9.18,0.09,0.04,0.0,0.15671984938847347,-0.0024003020770326667,0.876290947100184,0.4555735982120296,-9.19,2.76,2.19,0.07,-0.13,-0.0,-0.6029322265191872,-0.15681927098042328,0.6679466034831326,-0.4070967715041853,-8.46,4.1,0.87,0.15,0.11,0.01,-0.7155408379572995,-0.21200536884509905,0.4084215714974999,0.5255919070264798,0.28907366657152594,2.129064433549401,0.07759544503295317,0.0,0.0,0.0,1.0,-1.2143789696821938,0.15465280552966484,1.7674462446522714,0.0,0.0,0.0,1.0
1676015370.6607375,2.66,1.36,9.17,0.1,0.03,0.0,0.15804586704316284,0.0011625874254781636,0.8760333130017076,0.4556158324864328,-9.13,2.8,2.17,0.07,-0.14,0.02,-0.6034988932433012,-0.15470335513601496,0.6678769361015209,-0.4071809867705214,-8.46,4.07,0.87,0.15,0.11,0.02,-0.7153731947397218,-0.2092721636876713,0.40893324032805917,0.5265168171180846,0.28342909967953567,2.129942070478569,0.0742611733028456,0.0,0.0,0.0,1.0,-1.21847413110852,0.15177477866332548,1.764875408741658,0.0,0.0,0.0,1.0
1676015370.6904624,2.66,1.32,9.15,0.1,0.03,0.01,0.1574406111221958,-0.0001413424052460415,0.876503423887552,0.4549221712614063,-9.2,2.78,2.17,0.07,-0.13,0.01,-0.6039379087354589,-0.15414415313235824,0.6683983859105648,-0.4058844418790899,-8.47,4.04,0.86,0.15,0.11,0.01,-0.7151424917496007,-0.20618988281181427,0.40944870607685024,0.5276444880904335,0.2802426418982316,2.130148629053874,0.08019276651793857,0.0,0.0,0.0,1.0,-1.2147752913624275,0.13720874895602847,1.7686137935414987,0.0,0.0,0.0,1.0
1676015370.7866247,2.66,1.33,9.1,0.09,0.04,0.01,0.15918126101266472,-0.004936228952663079,0.8774920143330132,0.452376750693419,-9.17,2.79,2.19,0.07,-0.13,0.01,-0.6056015501128409,-0.15086783770756354,0.669522636141586,-0.40277176879765253,-8.49,4.07,0.92,0.14,0.11,0.01,-0.7145748166718149,-0.19633527712574392,0.4109974014382375,0.530958026914949,0.26213454823784355,2.1312912776438515,0.10669099521224534,0.0,0.0,0.0,1.0,-1.21013317341467,0.0866225964261781,1.774985698080333,0.0,0.0,0.0,1.0
1676015370.8221083,2.66,1.3,9.18,0.11,0.03,0.01,0.15654874550511325,-0.0015864900397206936,0.8780035091024267,0.4523271065655405,-9.19,2.75,2.24,0.07,-0.14,0.0,-0.6026381311091011,-0.15087138939900605,0.6730082034058984,-0.40140386762275765,-8.49,4.08,0.8,0.14,0.1,0.01,-0.7142997003453844,-0.19276990336994362,0.4116849382926626,0.5321007555192938,0.2703790085266394,2.1310951199789345,0.08848040093784222,0.0,0.0,0.0,1.0,-1.2052960048858157,0.08307374297861023,1.7784432219876503,0.0,0.0,0.0,1.0
1676015370.8495502,2.68,1.34,9.15,0.09,0.03,0.01,0.15929523545153626,-0.0008609049372860865,0.8778041162917457,0.45175681536242057,-9.17,2.74,2.21,0.06,-0.14,0.0,-0.6029291610478206,-0.15032306630329048,0.6735134625458552,-0.4003236419009507,-8.43,4.08,0.89,0.15,0.1,0.02,-0.7140220886020994,-0.18985432039115038,0.41231278266672444,0.5330346736064481,0.2578725448519098,2.1326252069117446,0.08894648647494054,0.0,0.0,0.0,1.0,-1.2102436809262191,0.07152049727322454,1.775583017278535,0.0,0.0,0.0,1.0
1676015370.8795216,2.65,1.3,9.19,0.11,0.03,0.0,0.15710940045259914,-0.0005076619960815758,0.8783345716962033,0.45149170394589677,-9.19,2.77,2.16,0.07,-0.14,0.01,-0.603556852794227,-0.14897425538566517,0.6737241603367725,-0.39952666050706226,-8.47,4.07,0.89,0.15,0.1,0.0,-0.7136561519581947,-0.18687179795224626,0.412837428955781,0.5341714005405919,0.26025235518902734,2.1321997049415295,0.09215817850748988,0.0,0.0,0.0,1.0,-1.2044390375947314,0.06242728075159496,1.7798678151300558,0.0,0.0,0.0,1.0
1676015370.9221647,2.66,1.33,9.19,0.1,0.03,0.01,0.15530916549933452,-0.0018952820761179122,0.8790958067570998,0.450628487292843,-9.17,2.8,2.22,0.06,-0.13,0.01,-0.6044910877563716,-0.14613672031824426,0.6736079425443688,-0.3993581394423911,-8.47,4.06,0.87,0.15,0.1,0.0,-0.7131282586252,-0.1826063697467429,0.4135793436580823,0.5357752578996678,0.26283380037848136,2.1312503418797752,0.10578456227609342,0.0,0.0,0.0,1.0,-1.197276364909949,0.04330369060241704,1.7852602321253417,0.0,0.0,0.0,1.0
1676015370.9505825,2.65,1.36,9.14,0.08,0.04,0.01,0.15733481841686647,0.0012023729773528705,0.878829937709475,0.4504467224861506,-9.18,2.8,2.18,0.07,-0.13,0.01,-0.605040382893176,-0.14532407959375063,0.673924470131009,-0.39828740316177086,-8.43,4.07,0.85,0.15,0.11,0.01,-0.7128573792211025,-0.1795763086111671,0.4140424875865174,0.5368011966722658,0.2514592216573767,2.1328853706756354,0.10034069663562707,0.0,0.0,0.0,1.0,-1.2017235563405986,0.03767347364127017,1.782397599729057,0.0,0.0,0.0,1.0
1676015370.989332,2.69,1.34,9.16,0.1,0.04,0.01,0.15877952533459883,-0.0003740272642735861,0.87912246796174,0.4493691230636397,-9.18,2.81,2.19,0.06,-0.14,0.03,-0.6056513443629413,-0.1438782495238444,0.6742403770934835,-0.39734797379897796,-8.5,4.09,0.85,0.15,0.11,0.02,-0.7125132599976476,-0.1752878289703744,0.41477430009546223,0.5381090143481122,0.24270240058421264,2.13338732520942,0.11069808212636759,0.0,0.0,0.0,1.0,-1.2015334905043142,0.016561376415911485,1.7828468784524736,0.0,0.0,0.0,1.0
1676015371.0469687,2.67,1.36,9.16,0.09,0.04,0.01,0.1535998013585498,0.0033039967059294247,0.8801152659355623,0.4492140951657189,-9.22,2.76,2.24,0.07,-0.13,0.01,-0.6036927103521742,-0.1452120488586979,0.6778956042029644,-0.39360655753709556,-8.47,4.08,0.86,0.14,0.11,0.01,-0.712080162542927,-0.16920001663600223,0.4156469216498029,0.5399544730866276,0.2485427779286752,2.1337181894047115,0.08929264103484863,0.0,0.0,0.0,1.0,-1.1899512482875256,0.006732231298999905,1.7906620853083073,0.0,0.0,0.0,1.0
1676015371.081579,2.65,1.34,9.28,0.11,0.03,0.0,0.1549788493390236,0.0019435199102250426,0.8802930822120139,0.4483992288102012,-9.16,2.75,2.26,0.07,-0.14,0.01,-0.6042214635315624,-0.14265262324375,0.678038252019809,-0.39348542652476415,-8.49,4.04,0.84,0.15,0.1,0.0,-0.7116179118424549,-0.1656700240487093,0.4162279126349789,0.5412094930987559,0.24323096724800433,2.133780905372653,0.1015762986068109,0.0,0.0,0.0,1.0,-1.1898607446779705,-0.011340866590322803,1.7906989677272296,0.0,0.0,0.0,1.0
1676015371.107293,2.7,1.36,9.19,0.1,0.03,0.01,0.15725023306895167,0.001832568276279729,0.8802246348389695,0.4477427811990673,-9.16,2.78,2.15,0.07,-0.13,0.01,-0.604836722142462,-0.1415637453478714,0.6781391822033902,-0.3927588256316623,-8.5,4.12,0.84,0.15,0.11,0.01,-0.7113446122959317,-0.16288164422911972,0.41663032193737237,0.5421047752723919,0.23266461352200263,2.1347061972038355,0.10675499629617706,0.0,0.0,0.0,1.0,-1.1927377151317287,-0.023957956681062462,1.7886594866586574,0.0,0.0,0.0,1.0
1676015371.1315825,2.73,1.35,9.17,0.1,0.04,0.0,0.15886106847954157,0.0012957327273166617,0.8802210503213115,0.44718271944417176,-9.19,2.74,2.2,0.07,-0.14,0.02,-0.6050320041892224,-0.14118070512167427,0.6786794430223747,-0.39166120056364867,-8.49,4.12,0.82,0.15,0.1,0.02,-0.7110531054549879,-0.16021956547624389,0.417160101652295,0.5428725648353105,0.22398675819733505,2.135477007310037,0.10985391846638044,0.0,0.0,0.0,1.0,-1.1947301380897133,-0.03610546836517559,1.787125147350981,0.0,0.0,0.0,1.0
1676015371.1567864,2.66,1.31,9.16,0.11,0.02,0.0,0.15775563099880371,0.000702154661748695,0.880615979730538,0.44679767693020156,-9.18,2.72,2.2,0.07,-0.13,0.03,-0.6052481136417033,-0.14088917304215282,0.6792105857019317,-0.39050984894506463,-8.48,4.03,0.86,0.15,0.11,0.02,-0.7107926392680648,-0.15737836998209404,0.41762266856563246,0.5436884947506592,0.22306027163216213,2.1354432699956116,0.1123661686177634,0.0,0.0,0.0,1.0,-1.190861117865948,-0.04699928619875675,1.7894526719228625,0.0,0.0,0.0,1.0
1676015371.178941,2.69,1.31,9.11,0.09,0.04,0.01,0.1583069154202073,-0.00036674181674925803,0.880818435891642,0.44620361834478717,-9.17,2.76,2.21,0.07,-0.13,0.01,-0.6056788067122441,-0.14012514682929453,0.6794081168201084,-0.389772673650494,-8.52,4.06,0.85,0.15,0.11,0.01,-0.7105435861072193,-0.15495375502292832,0.417966208328448,0.5444459520849863,0.21812736835543292,2.135614238658796,0.11862661932358576,0.0,0.0,0.0,1.0,-1.1898750463114867,-0.05921110847263164,1.7897461883738373,0.0,0.0,0.0,1.0
1676015371.2042725,2.66,1.33,9.24,0.09,0.03,0.0,0.15612447589551096,0.0004292085671982425,0.8812412680573235,0.44613763714696664,-9.17,2.78,2.2,0.07,-0.14,0.02,-0.6061791157746704,-0.1388170378669431,0.6795308410123705,-0.3892486939085437,-8.49,4.08,0.85,0.15,0.1,0.01,-0.7102006751730161,-0.15224528106233365,0.4184451125412786,0.5452889721682989,0.22167254452409835,2.1351595567924115,0.12022874050011997,0.0,0.0,0.0,1.0,-1.184666458431427,-0.06567440667096432,1.7929730211511705,0.0,0.0,0.0,1.0
1676015371.2299461,2.69,1.33,9.18,0.1,0.03,0.0,0.15802899449195731,-0.00011120810129613783,0.8811958065851996,0.4455567023278618,-9.17,2.77,2.21,0.07,-0.13,0.01,-0.6065722953453747,-0.13818084720176993,0.679895738546678,-0.3882240186955365,-8.48,4.05,0.83,0.15,0.11,0.01,-0.709904129840583,-0.14941995326458485,0.4188377428735938,0.5461545103230835,0.2119414591743766,2.13590004505451,0.12454643880568622,0.0,0.0,0.0,1.0,-1.1867663797694963,-0.07863532964754893,1.7910617088140834,0.0,0.0,0.0,1.0
1676015371.262757,2.63,1.35,9.16,0.09,0.03,0.01,0.15546930918049343,0.0027847592357088976,0.8816369310818535,0.4455758754370694,-9.15,2.8,2.23,0.07,-0.14,0.02,-0.60706269579423,-0.1354182770833781,0.6799209326576591,-0.38838679037880613,-8.47,4.08,0.89,0.15,0.11,0.02,-0.7095312816599546,-0.1456867362121235,0.4194239249325546,0.5471967712185554,0.21814298135848953,2.1353053451065604,0.1240351677685874,0.0,0.0,0.0,1.0,-1.1813571942868917,-0.08337014059720613,1.7944204075866406,0.0,0.0,0.0,1.0
1676015371.2940044,2.68,1.34,9.17,0.1,0.03,0.0,0.15746975543603917,0.0018497334963978678,0.8816491642973019,0.4448534654274096,-9.19,2.84,2.24,0.07,-0.13,0.01,-0.6076118500179264,-0.13401015160726637,0.6801621554993386,-0.3875932935571564,-8.44,4.05,0.85,0.15,0.11,0.01,-0.7091507057283742,-0.14222758533701946,0.41989309661797036,0.5482393436690964,0.20860100654353922,2.135780539403249,0.132011770594096,0.0,0.0,0.0,1.0,-1.1830373610462546,-0.0996199918990793,1.7924838798669125,0.0,0.0,0.0,1.0
1676015371.351405,2.7,1.33,9.12,0.1,0.03,0.0,0.16063036544437012,-0.00018850007149938175,0.8817618176763292,0.44350191324623084,-9.16,2.79,2.18,0.06,-0.13,0.01,-0.6080083208506046,-0.1337285224840763,0.6814368734791048,-0.3848198949036767,-8.48,4.08,0.87,0.15,0.1,0.01,-0.7083028338957986,-0.13600005607641497,0.42094878905922123,0.5501028969492597,0.1894235744358073,2.1370790812024842,0.139684323152983,0.0,0.0,0.0,1.0,-1.1853375783145041,-0.12955770673877703,1.7890471279594888,0.0,0.0,0.0,1.0
1676015371.382372,2.67,1.36,9.2,0.1,0.03,0.01,0.15809783974014144,0.002172152135505443,0.8822494562902132,0.4434368632626565,-9.18,2.77,2.2,0.06,-0.14,0.02,-0.6079402996367724,-0.13365595809879788,0.6823573568639587,-0.38331855482858634,-8.53,4.07,0.89,0.15,0.1,0.02,-0.707854201073062,-0.13251569710519942,0.4216000987636254,0.5510311940048778,0.19128423231499586,2.137393983278252,0.1321260864234959,0.0,0.0,0.0,1.0,-1.1798030698543587,-0.1349571856177196,1.7923033433022364,0.0,0.0,0.0,1.0
