0.13590775,-0.012556642,0.023966754,-0.087549835,-0.026846558,-0.13642916,0.20632632,0.10381477,0.15152523,0.19390617,0.24205582,-0.049055524,-0.13499697,0.22109237,-0.10331174,0.15476704,-0.2962528,-0.11788717,-0.23191462,0.06374917,0.08089505,-0.061271038,0.1394039,0.087221436,0.1415524,0.10434701,-0.093636066,0.030086683,-0.0051265294,0.09292054,0.11313989,0.11038469,-0.002216133,0.10819057,-0.035302956,0.10447983,0.06527476,0.21387073,0.16853175,-0.018534752,0.26521966,0.072998755,0.027907485,-0.061922967,-0.015313471,-0.07961352,0.20458561,-0.08961707,0.18076195,0.097908504,0.124858476,0.003440873,0.02683262,-0.030922884,-0.08563879,-0.026828913,0.15115154,0.13200201,0.13610595,0.062445704,-0.004959462,0.22767039,-0.17631112,-0.13872378,-0.01094421,0.044967182,0.09382983,-0.11955578,-0.15362343,-0.034125797,0.18739857,0.10673484,0.14156301,0.12702067,-0.11461178,0.14805448,0.14111246,0.16188677,0.21745244,-0.043414004,0.0914044,0.15428488,-0.023170948,0.10157417,0.017171288,0.08809241,0.24496669,-0.041073263,0.20242326,-0.09608104,-0.014955426,-0.08013939,-0.09035462,-0.040108804,0.16885331,0.0095011825,0.1713454,0.09382887,0.12371172,-0.042387426,-0.012004146,-0.05265628,-0.13476549,-0.007428369,0.10056254,0.06649028,0.06624484,0.040827945,0.0067539895,0.17451599,-0.08235693,-0.008316666,-0.08441043,0.019096944,0.10208784,0.043990064,-0.1264874,-0.12406317,0.17264684,0.18574107,0.3173567,0.03319471,0.1156266,-0.040674895,0.10717321,0.015977796,0.18947677,-0.10694284,0.26664138,0.16677612,-0.013121636,0.122962534,0.021613684,0.07632791,0.16417958,-0.012696076,-0.20182869,-0.17600349,-0.0041296096,-0.048392244,-0.009905729,-0.12023307,-0.1682514,-0.0724154
0.05557081,0.022644171,-0.032002926,0.16876782,0.13971283,-0.0856574,0.10193581,-0.037083857,0.061198503,0.076092266,0.08001731,0.020640044,-0.058952115,0.16515107,-0.15750763,-0.0537467,-0.1646744,0.050065037,-0.14834973,0.08942048,0.09460582,-0.087774,0.1351623,0.03168821,0.071734905,0.033399343,-0.13454904,-0.019533876,-0.14277269,-0.05459395,-0.17934915,0.18499093,-0.109558046,0.07100032,-0.20647667,0.15038763,0.16803215,0.17989276,-0.26922134,-0.099912696,0.29047439,0.072386935,0.07730497,0.040634394,-0.05898245,0.08789191,0.30012837,0.09823862,-0.004388983,0.10583063,-0.0049988828,0.14340194,0.05300938,0.07515935,0.027572589,0.015698448,0.0716695,0.029888794,0.12305863,-0.0013739191,0.057873942,0.13018721,-0.09502289,0.037158035,-0.14469248,0.11128638,0.06242489,0.04208452,0.060683213,-0.12060652,0.032757115,0.025798166,0.17223267,0.065315455,-0.079538986,0.1053769,0.043325156,0.04522336,0.29688916,0.015665106,0.25716087,0.29254025,0.076582834,0.09871192,-0.001475759,0.053666577,0.2581036,0.010281396,0.23111187,-0.04551203,-0.0047539864,0.030478884,-0.079031296,-0.009854176,0.27661052,0.041255236,-0.0059061567,0.05383898,-0.16282316,0.0103240665,0.08040603,0.016035795,0.21344574,-0.010741863,0.033970624,-0.017361587,-0.028376257,0.042667758,0.020175269,0.13699672,0.023164785,0.030385105,-0.09654194,0.033826716,0.04838854,0.0010926239,0.047501512,-0.12921338,0.07697803,0.07124968,0.27007166,0.14086588,0.1423819,0.11461072,-0.08017125,0.09427355,0.2056019,-0.05610979,0.21918774,0.25800753,0.10640951,0.12985197,0.06779559,0.15721795,0.32325846,0.03344145,-0.31465808,-0.06419772,-0.1263622,-0.042927247,-0.08803836,-0.17257476,-0.27793866,0.17168984
-0.21960774,-0.12244967,-0.09053323,-0.03301407,0.060394537,0.04110141,0.2018457,0.07078071,0.139599,0.06989985,0.12869881,0.0021663057,-0.0392738,0.18531342,-0.18066773,0.17084476,-0.036288355,-0.04908742,-0.097087964,0.04986425,-0.06705932,-0.050563518,0.3059022,-0.0008071246,0.13822103,0.04824038,-0.00052436104,-0.02794319,-0.077326335,0.06255026,-0.12933847,0.030998282,0.19457608,0.01558456,0.038785096,0.05056595,0.06852083,0.15472583,-0.066178985,0.124314256,-0.10022646,-0.006588933,0.02660164,0.031521592,-0.15622516,-0.026018627,0.014937784,0.1523635,-0.044701852,-0.0155766215,-0.046851315,0.09368841,-0.0018270996,0.013044004,-0.28272033,0.1504654,0.05708704,-0.02680864,-0.07347356,0.024722088,-0.04787116,0.12943704,-0.15690893,0.05895239,0.21012108,0.09035245,0.015169423,0.20318253,0.14210545,0.017432792,0.006044371,-0.15157366,0.15001416,0.1405253,0.20242167,0.06051963,-0.0038565272,0.04191915,0.24826401,0.10363691,0.3038568,0.23825264,0.1841369,0.09093613,0.21422164,0.17753315,0.3065418,0.036404375,0.3152037,0.13165297,0.0566941,0.003602587,-0.11328757,0.027811501,0.19532625,0.12996173,0.0378863,0.020116648,-0.039822858,0.077118926,0.12304192,-0.018511046,-0.3918475,0.08405722,0.22401306,0.13500297,0.106230125,0.11396882,-0.04149385,0.14151503,0.0067792186,0.12862563,0.1914534,0.13806343,-0.08638215,0.10640799,0.07452923,0.1389844,-0.03699824,-0.24819374,0.17191613,0.2430429,0.22130969,0.03621869,-0.083600655,0.14925928,0.29103768,-0.0014207053,0.28383982,0.29518306,0.16530305,0.20571856,0.11466869,0.14230041,0.2900138,0.074343115,-0.22048776,-0.03842922,-0.01701112,-0.03648856,-0.077324234,-0.030842591,-0.17574902,0.075663984
0.11730675,0.0019444871,0.07567967,-0.12563597,-0.12251722,-0.10840624,-0.008906092,0.021447299,-0.044519022,-0.06293687,-0.13467042,-0.10505482,-0.10938786,-0.09362315,0.015995277,-0.08793566,-0.068296954,-0.129838,0.058382787,-0.045750197,-0.102411866,-0.05177457,0.001191859,-0.07124846,-0.014931091,-0.11911921,0.14104623,-0.09519839,-0.07242194,0.0070057474,0.10736894,-0.057989977,0.05958549,-0.07499299,0.1225283,-0.13529947,-0.016548363,-0.03549803,-0.017727308,-0.014079832,-0.13056445,-0.0506826,0.024944803,-0.012905616,-0.13179873,0.015141319,-0.052558053,-0.10471897,0.098882005,-0.13194022,-0.0035723862,-0.12271041,0.012703975,-0.034870602,0.116903365,-0.09205304,-0.12676577,-0.079296544,-0.022454977,-0.1101452,-0.0017499456,-0.012712567,0.06798375,0.0067713787,-0.023353707,-0.11788706,0.056961652,-0.10335212,-0.041918468,-0.10582268,-0.104215845,-0.08486897,-0.01332106,0.017779544,-0.004788769,-0.13531657,-0.033089273,-0.079769775,0.005843788,0.00844803,-0.12066254,-0.10544818,0.036602043,-0.035946935,-0.054894958,-0.07950301,-0.065699294,0.035588115,-0.063892566,-0.06518126,0.046077255,-0.12042879,0.016760478,-0.061149675,0.014115312,-0.0110575855,0.026338633,0.021845996,0.04935462,-0.11106727,-0.033606607,-0.06218906,0.016149828,-0.09971466,-0.03315259,-0.13725443,0.11933588,-0.048139736,-0.030857997,-0.1396972,0.10848271,0.011842185,-0.08818718,-0.09126281,0.05545364,-0.091208175,-0.08599967,-0.0780281,-0.06956398,-0.07223432,-0.001976943,-0.065304816,0.024415625,-0.043153554,-0.0492764,-0.029160589,-0.0964143,-0.07718436,-0.09394348,0.0032317552,-0.012430615,-0.07908218,-0.07854609,-0.047113113,-0.12809211,-0.08235786,-0.0026173696,-0.06790753,0.11371575,-0.025968818,0.018921016,-0.102274254,0.10569825,0.0013701739
0.13008472,-0.05843363,0.010086328,-0.17714907,-0.18761721,-0.030852003,0.044355232,0.03708759,0.18764879,0.12777051,0.23093043,-0.047699872,-0.098025575,0.2285362,0.07720125,-0.06625257,0.11574256,-0.0037867234,0.13972725,-0.053942118,-0.06994893,0.13654426,-0.14303531,0.053586088,0.031676758,-0.009504066,0.0363385,-0.03855844,-0.122011095,-0.04880367,-0.05099186,-0.012738165,0.031058788,-0.101949,-0.041209,-0.0609307,0.13623872,0.03492305,-0.2432288,0.01130472,0.094544955,0.18461259,0.07453212,-0.005868697,0.1688423,-0.05972928,0.2903664,-0.13601096,-0.08959558,-0.10563425,-0.09060693,-0.06868446,0.086326905,0.06854735,0.05771214,0.010846502,0.24264039,0.15939493,0.16504641,-0.07787394,0.08516933,0.10667771,-0.02624421,-0.13089707,0.076176666,-0.019427096,0.20689861,-0.11597896,-0.20718436,0.025534166,0.19655892,0.2536537,0.15043621,-0.112940066,-0.10248347,0.061522316,0.12184102,0.006511307,-0.21384178,-0.15462768,0.09953553,-0.05359313,0.097889535,-0.13041396,-0.10153004,0.028028293,0.054105993,-0.06707827,-0.0035688104,0.001106992,-0.108186826,-0.026845524,0.20407489,0.034381423,-0.1968209,0.07019105,-0.04945201,-0.023541916,-0.016598698,0.005045562,0.06172676,0.15816283,0.002442206,0.045036614,0.14656144,0.014440931,0.100018255,0.039010823,0.11041122,0.14411326,-0.079715505,-0.027059523,-0.27783966,-0.13452771,-0.027720949,-0.12405515,-0.12386632,0.070476085,0.12248315,0.19496827,0.1777322,-0.032588422,0.09636003,0.023117764,0.1646825,-0.027319834,-0.0107454015,0.04492571,0.28573254,0.06277887,0.12836897,-0.042917315,-0.14110169,-0.05574939,0.12757125,-0.017448384,-0.14067863,-0.11843724,-0.054199945,-0.08503456,-0.058710884,-0.12334281,-0.112471245,0.029134152
0.035883836,-0.03522434,-0.017642472,-0.017430313,-0.1015005,-0.113560535,-0.04509071,-0.025962843,-0.09386468,-0.1083324,-0.106255546,0.00024210902,0.006559173,0.023530018,0.045298252,0.015419218,-0.11607441,-0.06677968,-0.014768902,-0.11077963,-0.051570285,-0.11249678,-0.025476117,0.017826045,0.0144716315,-0.039503183,-0.020279443,-0.0063416706,-0.0050156196,-0.041622344,0.070593715,-0.07554972,0.016517786,-0.12941867,0.04888806,-0.07467211,-0.12699354,-0.08112513,0.11531537,-0.07048234,0.032575376,-0.12807126,0.033951808,-0.03424392,-0.033593275,-0.11289922,-0.03629445,-0.06575636,0.13639174,0.026850048,0.07436228,0.011048339,-0.027157959,-0.044997517,-0.06220972,-0.08208974,-0.10822913,-0.034801427,0.07850777,-0.09751076,-0.023463,-0.072500534,0.031844296,-0.02152317,0.0019936378,0.010854627,-0.012249654,-0.12344728,-0.11080004,-0.015648205,-0.09744581,-0.1162162,-0.052140806,0.019188583,-0.01737974,-0.057857916,-0.00936071,-0.059088603,0.01556221,-0.06630898,0.09736991,-0.09922711,0.13242479,-0.11336061,-0.03883417,-0.054102436,-0.1014092,-0.07673495,-0.12149508,-0.070725635,0.022424258,-0.038705133,0.075860105,-0.06759477,-0.08530849,-0.063668035,0.047602646,-0.0028562164,0.021168444,0.0019830177,-0.0050765597,0.009314111,-0.12515213,-0.0035541172,-0.043633923,0.023127351,0.11404954,-0.004766428,0.019089332,-0.07473409,-0.084987,-0.05726882,0.122047655,0.0034200824,0.0037513133,-0.014318912,0.016311452,-0.10613565,-0.08410951,0.0034470411,-0.09613743,0.008123526,0.13215344,-0.0034968732,-0.09401802,-0.0050880616,-0.016891673,-0.104996555,-0.09259101,-0.053917993,0.088292666,-0.1261311,-0.015427351,-0.107476935,-0.048772383,-0.085127406,0.09414931,-0.034070157,0.11220155,-0.05221673,-0.027179899,0.035317868,-0.007876825,-0.03555214
-0.078205526,0.20201023,-0.015106358,0.09263601,0.12913221,-0.073712185,0.047387563,-0.1012044,-0.09693536,-0.029675338,0.04898632,0.0056204824,-0.054203015,-0.031882837,0.123339385,-0.0018886073,0.09513676,0.03288183,-0.11931678,0.04485778,0.08550136,0.010348348,-0.36594468,-0.11962304,-0.033761993,0.054256096,-0.011836877,-0.061405003,-0.20450819,0.05438758,-0.07374665,0.10255041,-0.18294096,-0.04105581,-0.24161723,0.1023528,0.062055852,0.06703336,-0.22346966,0.019505953,0.17218427,0.17354517,0.001828704,0.13846573,0.07028669,0.038746648,0.21485534,-0.06837531,-0.14690347,-0.005002275,-0.039202277,-0.0007491324,0.029179025,0.039623294,0.21531716,-0.039737485,0.09118599,0.06745387,0.12856671,0.035751916,0.05943436,0.0017132082,0.13494582,-0.10317586,-0.17255941,0.04681337,-0.10664766,-0.030720254,0.0645781,-0.09410086,0.1502046,0.14817327,-0.11772823,0.016982948,-0.081323296,0.08989754,0.011535592,0.058438264,-0.24347603,-0.06284652,-0.25803667,-0.07635213,-0.18453912,-0.049958475,-0.05277768,-0.028999595,-0.279899,-0.01381766,-0.25753158,-0.052701663,-0.03303899,-0.0032962821,-0.0116355,0.034701936,-0.33082727,0.031853314,-0.14624943,0.04547679,-0.0099087525,0.05142593,0.09521592,0.06250342,0.39708704,-0.045205157,-0.06296063,0.012040784,-0.12200727,0.04155565,0.14655061,-0.07839453,0.020619476,-0.14805767,-0.13086891,0.063054,-0.1503794,-0.043695323,-0.019153345,0.0061272066,0.055011105,0.046392437,-0.086171575,-0.019917822,-0.21493427,0.04960769,0.09078487,-0.07923996,-0.31677797,-0.07168097,-0.18810627,-0.12573534,-0.06665315,-0.05976719,0.01967708,-0.024228929,-0.37127677,0.07193062,-0.0008645705,-0.05019083,-0.06140252,-0.18237108,-0.05852537,-0.09349179,0.07708158,-0.0063192258
0.0027639873,-0.05209804,0.10527428,-0.11103846,-0.09857596,-0.079999216,-0.03500249,-0.07648863,-0.12349295,-0.010024402,-0.09208605,-0.092738435,0.013064602,-0.016727947,-0.01905096,-0.07791102,-0.0065090847,0.01851128,0.0942175,-0.03982381,-0.07222819,0.0045701903,0.047845926,-0.14282769,-0.06863854,-0.108577535,0.08107753,0.005141663,-0.117433965,-0.004440529,-0.010051215,-0.021674661,-0.05621494,-0.13832088,-0.021440074,-0.09219263,-0.08139103,0.022860667,0.06751216,0.0010819939,-0.073717795,-0.13232742,0.13341404,-0.03878722,-0.12965372,-0.11536476,-0.023262125,-0.062051035,0.097897716,0.02107806,0.097567394,-0.015014308,-0.0042823297,-0.007074171,-0.0063385465,-0.13799539,-0.11338162,-0.09854456,0.099543564,-0.053868826,-0.14210775,-0.13000888,0.009695968,-0.113207504,0.018069262,-0.053940576,0.062145,-0.10179108,0.001026315,-0.017672684,-0.015277884,-0.12446832,-0.07455705,-0.11641445,-0.009781501,-0.06719784,-0.02857692,-0.09224681,-0.054971866,0.017360345,-0.01362301,0.00095134956,0.01489091,0.006431714,-0.12807174,-0.11462624,-0.17125154,-0.110350505,0.05396902,-0.13647607,0.03000046,-0.010210148,0.02113021,-0.06839754,0.04759319,0.01844901,0.08722248,-0.10926305,0.055862684,-0.0708781,0.023219505,-0.09654184,-0.07301254,-0.045073,-0.039367408,0.019358998,0.071883455,0.007995134,-0.11877392,-0.0750467,-0.09740866,-0.12707569,0.14484853,-0.034732573,-0.016106378,-0.053764444,-0.14138368,-0.04772969,-0.023959393,-0.121097594,0.021284577,-0.1217901,0.084563226,-0.058323264,-0.026716974,-0.11590305,-0.09135663,-0.063310534,-0.028763618,-0.038122706,-0.0032916623,-0.118190475,0.013040807,-0.08713828,0.02302821,0.015378495,0.14403073,-0.007996587,0.139244,-0.01577038,-0.05840786,-0.053443536,0.063645266,-0.13462718
0.032897867,-0.12699057,-0.010666962,-0.093537025,-0.13228239,-0.10975349,-0.0317784,-0.11996592,-0.07134711,-0.02163142,-0.07394254,0.021511247,-0.09844951,0.02455252,0.053532787,-0.12231901,0.07542763,-0.018945068,0.048915084,-0.05275948,0.0032506725,-0.002403219,0.018344302,-0.08909342,-0.0035870157,-0.037848007,0.07699598,-0.010659961,-0.12818228,-0.00720822,0.02534806,0.010423445,0.10841176,-0.016287621,0.024539886,-0.013762979,-0.123744525,-0.08914932,0.030415926,-0.076005526,-0.05295123,0.014559407,-0.021613512,-0.051791098,-0.04277642,-0.0644042,-0.0934279,-0.051819254,-0.026785951,-0.12505089,0.0010894837,-0.006347563,-0.14178166,-0.0076552606,0.08378706,-0.056969646,0.0043447926,0.0184816,0.042311557,-0.07343085,-0.13041653,-0.0022914687,0.0047773556,-0.08067605,-0.14754684,-0.04031406,-0.015664987,-0.05097488,0.0026022627,-0.09221415,-0.053719264,-0.01671364,-0.121543415,-0.07570838,0.030913621,-0.003701177,-0.10764098,-0.09611302,-0.1313695,0.011623887,-0.03284785,-0.07956363,0.09391673,-0.10925428,-0.107486404,-0.09693444,-0.12509558,0.01560357,0.01732462,0.010860151,0.08968318,-0.10340063,-0.07818211,-0.1269002,-0.0022348943,-0.06645072,-0.15979172,-0.0514985,0.030745173,-0.08986515,-0.03174705,-0.010185916,-0.02480363,-0.06399168,-0.10403602,-0.09877159,0.12847468,-0.13420647,-0.0007396816,-0.12671104,-0.098411866,-0.0979751,-0.14796796,-0.026644494,0.03828704,-0.011034676,-0.05362154,-0.08983073,-0.13334094,-0.039475545,-0.031144066,-0.09469595,0.009001661,0.011034837,-0.07622947,-0.03609133,-0.080684,-0.014532263,-0.090025656,-0.0055111507,0.013696761,-0.035313424,-0.045865543,0.016317861,-0.09499229,-0.104704484,0.04091404,-0.10459055,0.1326266,-0.091812186,-0.010885591,-0.059417184,-0.0051214597,-0.079251006
0.05003748,0.017751958,-0.06961855,0.034933962,-0.002021505,-0.028917225,-0.19050051,-0.10885838,0.05879167,0.057585523,0.22081621,-0.04929786,-0.23393829,0.033308193,-0.034000393,-0.010850292,0.21667205,0.1596557,0.17381041,-0.06508819,-0.07813532,0.14353846,-0.25158796,-0.04206929,0.044546865,0.015495672,0.12860349,-0.15746173,-0.18269292,-0.13657421,0.29363576,0.11600077,-0.0448757,-0.07546763,-0.15392913,0.0656005,0.16818964,-0.0028166377,0.18588084,0.15001556,-0.2883946,0.29753295,-0.060293574,0.16464321,0.32905006,0.2266379,-0.09786449,0.024467012,-0.22453937,-0.13072076,-0.17550355,0.05726652,0.014115562,0.18998061,0.34371012,-0.034807265,0.1316012,0.087668926,0.3260983,0.008456258,0.022504775,0.13869183,0.23441581,-0.06606606,-0.052607507,0.015979176,-0.024499387,-0.038928397,-0.038252,0.07153388,0.13418321,0.24427992,-0.029320046,-0.03185554,-0.26813915,0.07147585,0.11796634,0.16435455,-0.26629877,-0.060979743,-0.25111535,-0.22901297,-0.29671675,-0.051401578,-0.037862338,0.023138165,-0.24508722,0.050707813,-0.33012626,-0.04820693,-0.26267952,0.025539508,0.16342388,-0.004171677,-0.2837315,0.16555949,-0.17181881,-0.081533335,-0.18964852,0.037218533,0.051981885,0.07260586,0.21575432,-0.046058957,0.0716921,0.050396573,0.25781575,0.044931114,0.052238144,0.13671409,0.19012469,0.003115765,-0.11762756,0.15905176,-0.11167429,-0.09554224,-0.050871193,0.15897892,0.24091882,0.243631,-0.10492677,-0.16269384,-0.18842237,0.034962934,0.18308043,0.17302665,-0.32315943,0.035880383,-0.23630196,-0.25201508,-0.23805569,-0.015299562,0.040786967,-0.05630116,-0.31435278,-0.0028630304,0.19354008,0.044435542,0.086391084,-0.028238935,0.09180202,-0.07287687,0.13632049,0.15064718
