-0.13073929,-0.14381853,-0.029104061,-0.017837608,-0.04239038,0.10603019,0.029916096,0.14686699,0.15544258,0.043660793,-0.1240393,-0.02479673,-0.035150312,0.043773778,-0.053603202,0.063034974,0.04610158,-0.03301829,0.107230276,0.020946575,-0.14357026,0.03325939,0.07879802,-0.14709257,0.10012082,0.054597557,0.14085232,-0.16116509,0.0054960675,0.060583036,0.1301053,0.063567445
-0.019412126,0.14140467,-0.13690485,0.051247124,-0.11068444,0.022576561,-0.090833016,0.0723286,0.04385815,0.08374009,0.011510838,-0.021292634,-0.003675292,-0.15794316,0.16058497,0.15425454,0.15952416,-0.058721766,-0.0023242827,0.031996075,-0.14175116,0.1352457,0.11171906,-0.15298773,-0.13512671,-0.02123125,0.0011216507,0.034967378,-0.027013488,-0.15305054,-0.13295773,-0.13453485
0.15295234,-0.05940397,0.02653095,0.0041473615,0.115846984,-0.04034954,-0.16035433,0.08363229,-0.1409693,-0.011874111,0.07548252,0.08840772,0.14714073,0.02026941,0.015521031,0.07676782,-0.07693796,-0.08452876,0.09948912,0.08276745,0.037352495,-0.1647066,-0.025492523,0.06541613,0.09482624,0.04764427,0.14373975,-0.116256386,-0.15963201,-0.09860046,0.17030543,0.043209724
0.030960128,0.063827015,-0.13404469,-0.038939636,-0.009059363,-0.16328233,-0.012956147,-0.069923185,0.13926823,-0.06984849,0.11545793,0.10111239,0.051261842,-0.04071682,0.068797745,-0.09902381,0.17220221,-0.112795405,0.12332048,0.027453363,0.1513322,-0.0007365389,-0.10876087,0.1313447,-0.08632568,-0.010296696,0.07824334,-0.063401185,-0.098578885,0.004578457,0.028423887,-0.055267252
-0.097402304,0.14852063,0.119641766,-0.13219279,-0.052412514,0.08329772,-0.07021462,-0.1433985,-0.15692104,0.04258101,0.08231051,-0.09872145,-0.060540326,-0.052269544,0.13714756,-0.12752959,-0.011538647,0.11228858,-0.132726,-0.00052685913,-0.031892363,-0.029068712,-0.023720203,-0.16413184,-0.10251478,-0.027641369,-0.123587534,-0.13282828,0.15643957,-0.04684319,-0.022715217,0.10003944
0.12238216,0.081968956,-0.114581585,-0.10769262,0.08031382,0.0077953003,0.04831896,-0.11850155,0.15105128,0.054118674,-0.14853162,-0.15627792,0.036498256,-0.11856282,-0.13828808,-0.05087267,-0.10167705,0.08553525,0.06637603,0.07635206,-0.14489271,-0.0052375146,0.11004537,-0.028268289,-0.11110131,-0.12529789,-0.13836007,-0.13647991,0.185498,-0.028214155,-0.16453841,-0.12397209
-0.02155409,0.10259538,-0.12224429,-0.08190767,-0.05974316,0.011776569,-0.028542092,0.12305113,0.068880655,-0.016751831,-0.03206737,0.12753458,-0.07162067,-0.090551406,0.15780096,0.024012147,-0.041464802,0.050917264,0.023904301,0.011309975,0.14066297,-0.10293684,0.03527403,0.14351287,0.048369557,-0.07984254,0.0116811525,-0.16427538,0.11629416,0.047969136,0.0033064657,0.018420223
0.08814304,-0.055713374,0.14069311,0.015185943,0.07105865,0.06648833,-0.057336025,-0.016938562,-0.040468622,0.026503582,-0.011521718,0.06768218,-0.1282454,-0.10238358,0.0034110371,-0.029694814,0.026806446,-0.063441426,0.07781348,0.07244983,-0.16592203,0.035315268,0.12842368,0.05457041,0.028705144,-0.16432573,0.117551394,-0.15103301,0.13149413,0.1137561,0.037345182,0.010879788
-0.14740518,0.042272743,0.011962688,-0.027336184,0.013240279,-0.012796884,-0.15888906,-0.08203732,-0.11798949,-0.050786532,-0.11028179,-0.05645145,-0.15837008,0.15416113,0.08439665,0.13609003,-0.08724099,0.098635554,-0.090391956,0.113798305,0.058393165,-0.06857113,-0.049143154,0.13438563,0.13214447,0.04361251,-0.046434987,-0.1277273,-0.046088662,0.07694109,0.07839926,-0.030637087
0.09300314,-0.14753844,-0.037696034,0.057758268,0.14447907,0.09752748,0.116130695,-0.024675662,-0.013181036,0.15954629,-0.16900127,0.109765545,-0.029896708,-0.16510987,0.11660294,-0.06641234,0.09611583,0.026002996,0.013297025,0.06992753,0.13636158,0.017287878,-0.1740214,-0.019271402,-0.020872597,-0.16547096,0.15720272,-0.06225316,0.087433234,0.008503767,0.005627399,-0.049886417
