timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu0_orientation_x,Imu0_orientation_y,Imu0_orientation_z,Imu0_orientation_w,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z,Imu1_orientation_x,Imu1_orientation_y,Imu1_orientation_z,Imu1_orientation_w,Imu2_linear_accleration_x,Imu2_linear_accleration_y,Imu2_linear_accleration_z,Imu2_angular_velocity_x,Imu2_angular_velocity_y,Imu2_angular_velocity_z,Imu2_orientation_x,Imu2_orientation_y,Imu2_orientation_z,Imu2_orientation_w,imu0_to_imu1_translation_x,imu0_to_imu1_translation_y,imu0_to_imu1_translation_z,imu0_to_imu1_rotation_x,imu0_to_imu1_rotation_y,imu0_to_imu1_rotation_z,imu0_to_imu1_rotation_w,imu0_to_imu2_translation_x,imu0_to_imu2_translation_y,imu0_to_imu2_translation_z,imu0_to_imu2_rotation_x,imu0_to_imu2_rotation_y,imu0_to_imu2_rotation_z,imu0_to_imu2_rotation_w
1676106638.0647223,-3.71,1.11,8.69,0.08,0.06,0.04,-0.1985765534676891,0.9200582880781801,0.04588386677951359,0.33459642813530205,-8.55,3.24,3.89,0.04,-0.11,0.01,-0.4359127318909158,-0.122744698483181,0.06290572653140318,-0.8893574639812879,-7.62,4.89,2.66,0.12,0.16,0.08,-0.8290323593277936,0.1439081251514716,-0.5299822992180448,-0.10542561936424763,0.28854132672958255,0.4438761543698787,-2.0837989016099754,0.0,0.0,0.0,1.0,-0.6691131345018084,2.0423273745592874,0.060716623448055396,0.0,0.0,0.0,1.0
1676106638.0986402,-3.7,1.2,8.75,0.07,0.05,0.04,-0.19747302845347048,0.9202442840680812,0.04511275802609763,0.33484279854391136,-8.48,3.29,3.81,0.05,-0.11,0.05,-0.43603619931402904,-0.12360802476654596,0.0645831533628464,-0.8890570878198994,-7.62,4.88,2.66,0.15,0.14,0.1,-0.8279087752440897,0.14334744795881676,-0.5323009507410165,-0.10331634371064347,0.2859540168393476,0.4416540912323959,-2.084627536024392,0.0,0.0,0.0,1.0,-0.6699388486861394,2.0418754366251632,0.06653300179526142,0.0,0.0,0.0,1.0
1676106638.1665914,-3.62,1.08,8.76,0.08,0.07,0.01,-0.19612285308148716,0.920655946923776,0.04274148292399882,0.3348157994039719,-8.89,3.1,3.88,0.05,-0.11,0.01,-0.43601968486871107,-0.12589471779659644,0.06915675226029995,-0.8884000776985067,-7.59,4.78,2.75,0.13,0.11,0.02,-0.826475051329028,0.14043278404134993,-0.5357538589423316,-0.10092286819882035,0.2792285839689191,0.43133608779727045,-2.087697434318119,0.0,0.0,0.0,1.0,-0.6764389992322252,2.039637742551118,0.06934089326425465,0.0,0.0,0.0,1.0
1676106638.2007556,-3.63,1.19,8.72,0.08,0.07,-0.0,-0.1955970995311659,0.9208275291331458,0.04150474319353848,0.3348070975023961,-8.62,3.27,3.97,0.06,-0.13,-0.01,-0.4360815416044367,-0.126876168552743,0.07193390878150391,-0.8880094817583245,-7.65,4.83,2.77,0.13,0.09,0.01,-0.8259525889097215,0.13885896085182264,-0.5371847264339437,-0.09976512191427181,0.27622977591531356,0.42516021087451217,-2.0893625597265104,0.0,0.0,0.0,1.0,-0.6805226296361673,2.038255419664816,0.07002710018328524,0.0,0.0,0.0,1.0
1676106638.271028,-3.63,1.19,8.74,0.09,0.05,-0.01,-0.19468636414392693,0.9208853143731786,0.03864190274694584,0.3355208797382455,-8.5,3.22,3.95,0.08,-0.13,-0.01,-0.43679067933311444,-0.12883192933090779,0.07774058995357695,-0.8868893037500577,-7.59,4.85,2.68,0.13,0.08,0.01,-0.8250579280251067,0.13562984984952883,-0.5398235189341324,-0.0973371852802532,0.27138256966025803,0.41263803109300734,-2.092505999078684,0.0,0.0,0.0,1.0,-0.6886881309591826,2.035536827936529,0.06927106459438977,0.0,0.0,0.0,1.0
1676106638.2969825,-3.66,1.17,8.76,0.1,0.04,-0.02,-0.19441989439177623,0.9208400220090415,0.037446577327687115,0.3359349823664095,-8.6,3.21,3.95,0.08,-0.13,-0.01,-0.43704661661047284,-0.12955047516363363,0.0798891684524411,-0.8864675121278798,-7.63,4.87,2.66,0.14,0.1,0.0,-0.824613278414728,0.13423612964614923,-0.5410108733089322,-0.09644084985753289,0.27004340548524525,0.40764556096824317,-2.09365748291759,0.0,0.0,0.0,1.0,-0.6912766293834051,2.034691006125091,0.06833104171591277,0.0,0.0,0.0,1.0
1676106638.320594,-3.67,1.18,8.78,0.11,0.04,0.0,-0.19391828725067806,0.9208479735231608,0.03632929467752986,0.3363255712494739,-8.53,3.28,3.98,0.07,-0.14,0.01,-0.43719370056078516,-0.13000463810452137,0.08167231737888811,-0.886165952198143,-7.62,4.87,2.64,0.15,0.1,-0.01,-0.8242329392225185,0.1328047843670835,-0.5420932691013495,-0.09559204331340758,0.2692070096651751,0.403734156674982,-2.0945229329565898,0.0,0.0,0.0,1.0,-0.6943744720233462,2.0336587361515663,0.06764789336492782,0.0,0.0,0.0,1.0
1676106638.3415706,-3.66,1.16,8.73,0.09,0.04,0.0,-0.19354261808993628,0.9208461269430919,0.03552892153913375,0.33663238289128716,-8.48,3.2,3.97,0.07,-0.13,0.01,-0.43731890652801897,-0.13049628967080146,0.08321175773218673,-0.8858886474892947,-7.59,4.87,2.68,0.14,0.11,0.01,-0.8237944695779719,0.131751972224638,-0.5431503986514286,-0.0948247549559734,0.2682541632722677,0.4004877436664241,-2.095268305267865,0.0,0.0,0.0,1.0,-0.6960509252100587,2.033084470245933,0.06768047250894495,0.0,0.0,0.0,1.0
1676106638.362446,-3.64,1.22,8.75,0.09,0.04,0.0,-0.1931669407427028,0.9208444374435074,0.034734961324149674,0.33693550940093164,-8.54,3.24,3.95,0.07,-0.13,0.03,-0.4374816754627455,-0.1308976528735577,0.08455910808793275,-0.8856214458479853,-7.55,4.89,2.66,0.14,0.1,0.03,-0.8233848628116087,0.13088343656024276,-0.5441350326960871,-0.09393593518838975,0.267461811852901,0.39768696420608063,-2.0959029695338747,0.0,0.0,0.0,1.0,-0.6978261041281235,2.032459746294966,0.06816236562772102,0.0,0.0,0.0,1.0
1676106638.3898647,-3.64,1.16,8.75,0.09,0.05,0.01,-0.19255201485762202,0.9209132873591,0.033705667045918014,0.33720374664098157,-8.49,3.25,3.91,0.06,-0.14,0.04,-0.43758846139118407,-0.13125724941209843,0.08625014967498569,-0.8853523505447473,-7.61,4.88,2.63,0.15,0.12,0.03,-0.822707993249067,0.12964176338733963,-0.5456681871262193,-0.09268657177984037,0.26651881823704526,0.3942284630045725,-2.096676331359369,0.0,0.0,0.0,1.0,-0.7001834112463432,2.0316049070566815,0.06946000459722189,0.0,0.0,0.0,1.0
