timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu0_orientation_x,Imu0_orientation_y,Imu0_orientation_z,Imu0_orientation_w,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z,Imu1_orientation_x,Imu1_orientation_y,Imu1_orientation_z,Imu1_orientation_w,Imu2_linear_accleration_x,Imu2_linear_accleration_y,Imu2_linear_accleration_z,Imu2_angular_velocity_x,Imu2_angular_velocity_y,Imu2_angular_velocity_z,Imu2_orientation_x,Imu2_orientation_y,Imu2_orientation_z,Imu2_orientation_w,imu0_to_imu1_translation_x,imu0_to_imu1_translation_y,imu0_to_imu1_translation_z,imu0_to_imu1_rotation_x,imu0_to_imu1_rotation_y,imu0_to_imu1_rotation_z,imu0_to_imu1_rotation_w,imu0_to_imu2_translation_x,imu0_to_imu2_translation_y,imu0_to_imu2_translation_z,imu0_to_imu2_rotation_x,imu0_to_imu2_rotation_y,imu0_to_imu2_rotation_z,imu0_to_imu2_rotation_w
1676016716.5587425,0.33,9.85,0.18,0.08,0.05,-0.0,-0.66942488898477,-0.22296995042349624,-0.2439382278857737,-0.6653186155458303,0.89,9.79,1.83,0.08,-0.13,-0.0,-0.3433412205954487,0.5460481872295375,0.6041654814047408,-0.46790197108191517,3.97,9.01,-1.03,0.15,0.1,0.01,0.03670021490240762,-0.746296961596105,-0.5934504275385302,0.2991831034548486,0.08938878085784871,2.116317416954625,0.3683887030722477,0.0,0.0,0.0,1.0,0.3298075432645208,2.0357554205873147,0.6078049456488364,0.0,0.0,0.0,1.0
1676016716.6039717,0.32,9.81,0.11,0.13,0.03,0.01,-0.669570954520782,-0.2214919225444128,-0.24642060284335884,-0.6647502926693784,1.04,9.76,1.78,0.07,-0.12,0.02,-0.3392142629560229,0.5479403761906257,0.6041802124712666,-0.4686803802224418,4.11,8.94,-1.01,0.16,0.11,0.02,0.036811599202766686,-0.74605998364289,-0.5912385634959364,0.3040992732746448,0.08934812700897116,2.1138201380452633,0.38246743154717466,0.0,0.0,0.0,1.0,0.33266878769060765,2.0312164039007334,0.6212820601152363,0.0,0.0,0.0,1.0
1676016716.6272812,0.22,9.8,0.23,0.13,0.04,0.02,-0.6692473920170724,-0.22255925520617473,-0.24606045621043832,-0.6648530349557945,0.86,9.74,1.66,0.07,-0.14,0.04,-0.3399852547433059,0.5489329192139651,0.6045631427262707,-0.4664612344207169,4.04,9.01,-1.05,0.16,0.11,0.04,0.03844250998471411,-0.745592427279053,-0.5911827359108414,0.3051509111426305,0.08694521836768482,2.115710993050434,0.3724345887381327,0.0,0.0,0.0,1.0,0.33476832987566746,2.0322555863633154,0.6167393266262128,0.0,0.0,0.0,1.0
1676016716.6591537,0.26,9.88,0.27,0.11,0.03,0.01,-0.6686131084021961,-0.22327278431313083,-0.2460839521226158,-0.665243161231688,0.92,9.89,1.86,0.07,-0.13,0.02,-0.33912266361820537,0.5487574948945997,0.6061296584459096,-0.4652610750640355,4.08,9.11,-1.01,0.15,0.11,0.02,0.040469762602635066,-0.7448392767958667,-0.5911389024379595,0.3068084876295654,0.09013955029835213,2.116085160813331,0.3695381626539135,0.0,0.0,0.0,1.0,0.33805177763663724,2.0327132992133463,0.6134310383717987,0.0,0.0,0.0,1.0
1676016716.690165,0.31,9.87,0.28,0.1,0.04,0.01,-0.6679681580211154,-0.2235000041078441,-0.24676694812939334,-0.665561688609386,0.91,9.76,1.86,0.06,-0.12,0.02,-0.33810682608171655,0.5484698766413914,0.6076241911107549,-0.4643892881526503,3.97,9.05,-1.01,0.15,0.11,0.02,0.043459635246099505,-0.744500065932237,-0.5911538175226244,0.3071938735710692,0.09576555590787442,2.115963051150805,0.36882153471053003,0.0,0.0,0.0,1.0,0.3352443677784582,2.0339076971108674,0.6110079324411349,0.0,0.0,0.0,1.0
1676016716.7201579,0.27,9.81,0.2,0.1,0.02,0.01,-0.667211912336673,-0.22421464113119338,-0.24654395655483508,-0.666162244670724,0.97,9.77,1.83,0.06,-0.13,0.01,-0.3365203906719608,0.548418083251878,0.6089617037597411,-0.4638504888197926,4.01,9.06,-1.02,0.15,0.11,0.03,0.045654188541959365,-0.74379688086731,-0.5912365570055195,0.30841729643600535,0.09666359161741195,2.1160606635376116,0.36802638259285814,0.0,0.0,0.0,1.0,0.3381703402444644,2.03465072271489,0.6069079481558287,0.0,0.0,0.0,1.0
1676016716.7452698,0.28,9.81,0.11,0.11,0.02,0.01,-0.668396473689082,-0.22558864756974326,-0.24553333481859135,-0.6648829201750607,0.97,9.68,1.76,0.07,-0.14,0.03,-0.33514405023212873,0.5483141281579418,0.6101758672296981,-0.4633740319729694,3.96,9.0,-1.01,0.15,0.1,0.03,0.047718885356215386,-0.7433442617268196,-0.5913436460206649,0.308990143611664,0.09114482221958124,2.1151310590731294,0.37471752604694436,0.0,0.0,0.0,1.0,0.3338791767532313,2.0383614845169205,0.5967471439131997,0.0,0.0,0.0,1.0
1676016716.778287,0.27,9.8,0.13,0.12,0.02,0.01,-0.6677242863757104,-0.2258101229226538,-0.24584449330229907,-0.6653679815580551,1.06,9.71,1.77,0.07,-0.14,0.03,-0.331684584514305,0.5512822580823883,0.6090240876670734,-0.4638565176435974,4.15,8.84,-0.99,0.15,0.11,0.02,0.047166071517561435,-0.7438497323248744,-0.5887495982242927,0.31278882334339725,0.0788976067729391,2.115114949812603,0.3775763720424416,0.0,0.0,0.0,1.0,0.34206563472885654,2.034044171835351,0.6067581137159881,0.0,0.0,0.0,1.0
1676016716.8001041,0.28,9.83,0.12,0.11,0.08,0.0,-0.6670477970656075,-0.22586191094040978,-0.2470096256181689,-0.6655973846615073,0.88,9.69,1.71,0.08,-0.11,0.03,-0.3326827844450245,0.551812802530556,0.6094804773984859,-0.46190728893079064,3.99,8.91,-1.04,0.17,0.14,0.02,0.049745938903405465,-0.7437930953011238,-0.5885018609369889,0.3129899880486481,0.08430108627846258,2.1164338093969985,0.3689190389415817,0.0,0.0,0.0,1.0,0.33843687634782277,2.0345641025917605,0.6070497452210275,0.0,0.0,0.0,1.0
1676016716.8252895,0.24,9.8,0.27,0.13,0.05,0.01,-0.6666550206534586,-0.22652049595268786,-0.24726399184049308,-0.6656726422874756,0.7,9.78,1.8,0.08,-0.12,0.04,-0.33330472948399836,0.551976632103715,0.610415815938635,-0.46002422389153524,3.83,9.05,-0.99,0.16,0.12,0.04,0.052385283920155845,-0.7438688179756227,-0.5881247360868976,0.3130882598802955,0.08732628643970435,2.117532318520826,0.3618438885990276,0.0,0.0,0.0,1.0,0.334837480449159,2.0359519021789385,0.6043870561986087,0.0,0.0,0.0,1.0
